timestamp,dataset,alpha_grd,grad_threshold,thresh_silent,thresh_silent_chirp,monotonicity_thresh,t_monotonicity,detection_area,recall,precision,f_score,recall_ext,precision_ext,f_score_ext,iou_score_ext,inactive_percentage
1763117850,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,0.0001,0.0,100,25,-19,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.4615705281000076,0.6554422903755527,0.5416819509953222,0.5274032069645662,0.7830627483766596,0.6302945908874498,0.5054169604394695,87.95550079833167
1763117850,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,0.0001,0.0,100,27,-19,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.4713601091159499,0.6576145452619346,0.5491235075354156,0.539184644153474,0.7880981799490921,0.6403012617897162,0.5151391828567018,87.6462631066709
1763117850,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,0.0001,0.0,100,29,-19,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.4816346204777795,0.6587417236082458,0.55643528367829,0.55071054046644,0.7918445251600599,0.6496226997805568,0.524579515221852,87.36272845993695
1763117850,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,0.0001,0.0,100,31,-19,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.49050095344032996,0.6600417130144642,0.5627798015134362,0.5612061023562785,0.7958849270149119,0.658254258345274,0.5329367773268894,87.10193179006909
1763117850,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,0.0001,0.0,100,33,-19,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.4993912548334116,0.6593668891360812,0.5683361226555644,0.5716622381957368,0.7989264727328712,0.6664524354860616,0.5410657516542744,86.86100915938964
1763117850,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,0.0001,0.0,100,35,-19,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.5093005455797434,0.6603393541324618,0.575067917116797,0.5827354090027781,0.8024841726961195,0.6751795100166015,0.549872370449037,86.63783272143432
1763117850,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,0.0001,0.0,100,37,-19,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.5181663488532217,0.6596457704327603,0.5804087628284573,0.5920119243453349,0.8042628821001928,0.6820050192178418,0.5570060612311032,86.43050956543532
1763117850,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,0.0001,0.0,100,39,-19,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.5266011176439407,0.6579855924572321,0.5850073152128457,0.6014302482553636,0.805684650978205,0.6887328340757772,0.5638842677485394,86.23750763586786
1763117850,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,0.0001,0.0,100,41,-19,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.5360256104666543,0.6569813019757443,0.5903717687333518,0.6118962131712021,0.8080053937647615,0.6964080254144276,0.5717290917379734,86.05728770618497
1763117850,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,0.0001,0.0,100,43,-19,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.5448919434292051,0.6550953881738129,0.5949332744072017,0.6214783816215529,0.808860436241999,0.7028953770684259,0.5787826504801863,85.88875396959006
1763117850,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,0.0001,0.0,100,45,-19,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.5536759097409809,0.6528353814644178,0.5991808338343552,0.6306446553047519,0.8095796410666367,0.7089966075750387,0.5847396852326668,85.73079635283048
1763117850,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,0.0001,0.0,100,47,-19,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.5613491180676932,0.64867732224518,0.601861955428646,0.638716237299932,0.808746378961561,0.7137447761735211,0.5897488175930297,85.58258159613892
1763117850,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,0.0001,0.0,100,49,-19,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.5705714020869742,0.6451544926461548,0.6055751580166128,0.6475567030720714,0.80756767178138,0.718764477442258,0.59506647411497,85.44318684424691
1763117850,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,0.0001,0.0,100,51,-19,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.5784261613432908,0.641262778748879,0.6082258390485805,0.6551929706332904,0.8059416388273674,0.722790753798279,0.5993830718919297,85.31191925025882
1763117850,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,0.0001,0.0,100,53,-19,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.5859539700195976,0.6366214023277466,0.6102377709866326,0.6627813340662704,0.8041535951374424,0.7266552569382454,0.6035114511759352,85.1881109299301
1763117850,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,0.0001,0.0,100,55,-19,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.5946252449811953,0.6320118915196814,0.612748809862739,0.6705672416196847,0.8022293482048672,0.730513257887992,0.6076949444678265,85.07125272681085
1763117850,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,0.0001,0.0,100,57,-19,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.6033038031675401,0.6275080255920111,0.6151679183381215,0.6785077960690671,0.8001663415572757,0.7343323094817099,0.6115409338324846,84.96075657932045
1763117850,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,0.0001,0.0,100,59,-19,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.6123753906456909,0.6223902815143114,0.6173422168806599,0.6866573725788382,0.7973082681050492,0.7378575107315877,0.6152669394989685,84.85621549773715
1763117850,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,0.0001,0.0,115,1,-19,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.29962471529212376,0.5041527623285128,0.3758667795575619,0.3297339733456831,0.5783061051748497,0.4199972496369753,0.3240073424371895,97.94429784401237
1763117850,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,0.0001,0.0,115,3,-19,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.3327418030616034,0.5498034853540968,0.4145795198834216,0.3695199374511836,0.6355357341953588,0.46732361009715795,0.36196486014829526,95.63602249398512
1763117850,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,0.0001,0.0,115,5,-19,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.35416799088934864,0.575617352614016,0.4385210855993852,0.3953459956289829,0.6680662804640468,0.4967355225254645,0.3861830429555846,93.83082611157405
1763117850,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,0.0001,0.0,115,7,-19,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.3716000582657988,0.5925250278086771,0.45675055188199354,0.41725508112733034,0.6916361931064579,0.5204995655902183,0.40655986245931447,92.48144311034277
1763117850,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,0.0001,0.0,115,9,-19,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.3888599766936821,0.6102057842046726,0.47501298500260686,0.43933475021542834,0.7161342350704498,0.5445800044293723,0.42701439137543074,91.45126785494217
1763117850,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,0.0001,0.0,115,11,-19,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.4049819905715364,0.6246014089729343,0.49136829435035595,0.45957747686759587,0.735709047104367,0.5657477064571685,0.44556435029647384,90.62154740431437
1763117850,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,0.0001,0.0,115,13,-19,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.4195404947295959,0.6357285873192451,0.5054898092766634,0.4766769313983689,0.7497018430878541,0.5827980368667808,0.4610464786860553,89.9285850608779
1763117850,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,0.0001,0.0,115,15,-19,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.4344564065893347,0.6441328989882958,0.5189142162242829,0.4942772507695033,0.7615957297096145,0.5994864868222856,0.4768954223758512,89.3364377172649
1763117850,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,0.0001,0.0,115,17,-19,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.4464204936702181,0.6492809470840639,0.5290717115111967,0.5098019226635355,0.7715970155026555,0.613956555197176,0.49026691570096703,88.8212965961743
1763117850,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,0.0001,0.0,115,19,-19,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.45975740240479035,0.6566076063350843,0.5408270635864253,0.52549436422258,0.7823311711443527,0.6286933648733156,0.504009681555106,88.36762447610319
1763117850,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,0.0001,0.0,115,21,-19,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.47181312569521744,0.6596779490439149,0.5501496552443063,0.5397716642184595,0.7885704209055879,0.6408710075636217,0.5161171091256336,87.96421648141886
1763117850,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,0.0001,0.0,115,23,-19,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.48353262884686776,0.6622466762010735,0.558952098511583,0.5537650491083432,0.7947132383894251,0.6527126410567966,0.5277113524352999,87.6022931474984
1763117850,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,0.0001,0.0,115,25,-19,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.4948457280576299,0.6628012606599964,0.5666396971652546,0.5663974100304878,0.7983543964600273,0.6626638733542295,0.5379530257753594,87.27559867022231
1763117850,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,0.0001,0.0,115,27,-19,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.5063806345675084,0.6648614863075415,0.5748990280675388,0.5797974222030405,0.8037089981684783,0.6736338843243946,0.5489228082083748,86.97919670087414
1763117850,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,0.0001,0.0,115,29,-19,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.5165608612744301,0.6640980719317799,0.5811112074011592,0.5910558376700773,0.8056572770334373,0.6818700681331022,0.5576579070223335,86.70872952002678
1763117850,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,0.0001,0.0,115,31,-19,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.5279920811483635,0.6637087504634818,0.5881223746718388,0.6032969409541422,0.8085102074180155,0.6909891793265852,0.5668931607027904,86.46099137133669
1763117850,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,0.0001,0.0,115,33,-19,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.5387413263414359,0.6605031163373813,0.5934408521188366,0.6153118034046596,0.8100349414756942,0.6993723582750725,0.5754070065430691,86.23341149679625
1763117850,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,0.0001,0.0,115,35,-19,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.5488272683934521,0.6581482070024941,0.5985368999085063,0.6265713185120968,0.8114322280359908,0.7071194764276889,0.5833679413692274,86.0234231509475
1763117850,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,0.0001,0.0,115,37,-19,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.5587006727051206,0.6562080442113857,0.6035414309121324,0.6368412089275012,0.8124078249088633,0.7139901641577889,0.5905616685022899,85.82928970808241
1763117850,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,0.0001,0.0,115,39,-19,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.5685759309285444,0.6518725391528553,0.607381699178106,0.6470457097901741,0.8118516032748424,0.7201399146879519,0.5971144733653061,85.64936403516867
1763117850,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,0.0001,0.0,115,41,-19,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.5782194501827413,0.6467437805674779,0.6105649880233237,0.6561871092953955,0.8097915615609131,0.7249420347669352,0.6021159564797771,85.48212301734472
1763117850,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,0.0001,0.0,115,43,-19,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.5880511414799504,0.6430502827416098,0.6143221708360934,0.6657524878907904,0.8086532245790314,0.7302778168855344,0.6076866710563856,85.32635935646174
1763117850,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,0.0001,0.0,115,45,-19,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.598885136924624,0.6383973815703551,0.6180103484353615,0.6759779207791254,0.8067222420422295,0.7355855672213307,0.6137198247948885,85.18109515250062
1763117850,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,0.0001,0.0,115,47,-19,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.6074774882144179,0.6317757625516284,0.6193884099403082,0.6840512784833424,0.8032122880002962,0.738858130041992,0.6171759740365974,85.04523975107799
1763117850,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,0.0001,0.0,115,49,-19,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.6168700672705123,0.6258806963645709,0.62134271080019,0.6924704138561474,0.8002172694955384,0.7424550845437381,0.6206967446785057,84.91799030194912
1763117850,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,0.0001,0.0,115,51,-19,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.6259913130992117,0.6199105541597233,0.6229360897284454,0.7001552302294525,0.7969220459761431,0.7454112672960909,0.6236458734251553,84.79873948304817
1763117850,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,0.0001,0.0,115,53,-19,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.6354818846337216,0.6136770052342936,0.6243891307725095,0.7084630697158267,0.793124403089891,0.7484070767954024,0.6265783937189873,84.68670355866914
1763117850,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,0.0001,0.0,115,55,-19,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.6438728216536911,0.605957235818194,0.6243399088916675,0.7160020431679961,0.7887369683134564,0.7506115981209394,0.6285702657851073,84.58137924682184
1763117850,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,0.0001,0.0,115,57,-19,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.6529417606864788,0.5982759330645876,0.624414664115489,0.7239890658215141,0.7834933258359467,0.7525667967011533,0.6306196367897225,84.48224627932504
1763117850,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,0.0001,0.0,115,59,-19,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.6610428253615144,0.589789610031547,0.6233867559481238,0.7307989907011287,0.7763223723042446,0.7528731478438467,0.6301601873069147,84.38875005779128
1763117850,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,0.0001,0.0,130,1,-19,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.31403464166534284,0.5256117908787543,0.393166223401274,0.34622578988893987,0.6041815327382647,0.4401970002280439,0.3398211270362745,97.67556190150295
1763117850,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,0.0001,0.0,130,3,-19,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.34836273107685867,0.5680700778642938,0.43187987090313196,0.3879620166747873,0.6584341107345464,0.48824229431978083,0.3791990526641736,95.08470289869446
1763117850,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,0.0001,0.0,130,5,-19,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.3710219026431496,0.5909640341119772,0.4558499031498007,0.4166724359351763,0.6906733870855808,0.5197735956570911,0.4057976433841308,93.17542900789867
1763117850,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,0.0001,0.0,130,7,-19,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.3918829122305219,0.6120596959584732,0.4778275805121379,0.4427234807188861,0.7183263273425574,0.5478144468668806,0.4300293353903504,91.8163699249679
1763117850,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,0.0001,0.0,130,9,-19,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.4117584352984818,0.629836855765667,0.4979681416735088,0.4663639054576923,0.7403790771223319,0.5722611691951222,0.4517878713100154,90.78927045354862
1763117850,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,0.0001,0.0,130,11,-19,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.42830883521373203,0.6406083478997846,0.5133759978505867,0.48674604373331876,0.7559526600790398,0.5921901462573023,0.47008829579314854,89.96506476057517
1763117850,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,0.0001,0.0,130,13,-19,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.4439076487102097,0.648482175962712,0.527039320259291,0.5062678854874259,0.7696315027819224,0.6107687080132301,0.4871943188339749,89.28002503683206
1763117850,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,0.0001,0.0,130,15,-19,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.45906271518618785,0.6562784045765162,0.5402346211101401,0.5245354802617934,0.7813412271463243,0.627687423117524,0.5030938575081799,88.69753050533383
1763117850,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,0.0001,0.0,130,17,-19,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.47433921288203856,0.6610085279940705,0.5523281560827025,0.5427497450349813,0.7900062186063809,0.6434421337511023,0.5187738571585533,88.19339039545459
1763117850,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,0.0001,0.0,130,19,-19,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.4882344138990411,0.6630020128184788,0.562352595554168,0.5594533678314825,0.7959636757402244,0.6570738620868861,0.5328452658114492,87.75176694049817
1763117850,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,0.0001,0.0,130,21,-19,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.5007736108904074,0.6647940833730641,0.5712432360841301,0.5742025973931457,0.8017330174777187,0.6691551155887198,0.544697139953183,87.36087103048087
1763117850,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,0.0001,0.0,130,23,-19,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.5138214418136547,0.6656016826456252,0.579945239767344,0.5886026675953685,0.805968534404033,0.6803456507151059,0.5560213122869947,87.0120204831099
1763117850,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,0.0001,0.0,130,25,-19,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.5265195455267739,0.6660763281953537,0.5881325105919498,0.6025542750864272,0.809423205442352,0.6908345438436121,0.5670108869972961,86.69867849109474
1763117850,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,0.0001,0.0,130,27,-19,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.5384469516393864,0.6651452672281412,0.5951275406178725,0.6164971397078415,0.812731485450333,0.7011427336469285,0.5776508975515444,86.41560356911236
1763117850,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,0.0001,0.0,130,29,-19,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.5504022988505737,0.6619086462912989,0.6010273832841303,0.6295396277749106,0.8136849802623692,0.709864470434325,0.5868081299265839,86.15864645771457
1763117850,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,0.0001,0.0,130,31,-19,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.5631774723237458,0.6597447340078101,0.6076484124918143,0.6423037881913359,0.8145228813817222,0.7182338703919459,0.5957161890939261,85.92444255838818
1763117850,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,0.0001,0.0,130,33,-19,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.5760744742835954,0.6537119285979189,0.612442537428236,0.6539663949928297,0.8123895688013633,0.7246200610676174,0.6024319002553256,85.71019433259315
1763117850,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,0.0001,0.0,130,35,-19,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.5873156682027644,0.6484635485636646,0.6163767671129309,0.6650644817997593,0.8105013879719165,0.7306155461834574,0.6089755218997116,85.51355255096908
1763117850,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,0.0001,0.0,130,37,-19,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.5971755654430839,0.6403216536892885,0.6179964473543861,0.6749861009529401,0.806509123168724,0.7349094831930124,0.6135749312279001,85.33249344137306
1763117850,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,0.0001,0.0,130,39,-19,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.608343927114783,0.6343825149637204,0.6210904254922924,0.6858063398994816,0.8037292534399931,0.740099956437499,0.6188929624946455,85.16540415212951
