timestamp,dataset,thresh_silent,thresh_silent_chirp,detection_area,recall,precision,f_score,recall_ext,precision_ext,f_score_ext,iou_score_ext,inactive_percentage
1757906968,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,110,12,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.40502026060702573,0.6256025213199864,0.49170598245294295,0.45930871501411796,0.7361977495087595,0.5656883497148858,0.44543397921697475,87.59447784802752
1757906968,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,120,1,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.30488187933682953,0.5130051909529105,0.38246352215727614,0.33579696833095035,0.5888783900769458,0.42770378634379236,0.3298705306613728,97.85901332955554
1757906968,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,120,2,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.3249220032840729,0.5407749351130888,0.40593807236605345,0.3598419537659041,0.6240224362832844,0.4564642295314477,0.35290554700518567,96.55926887622144
1757906968,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,120,3,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.33802015466920976,0.5557730812013348,0.4203712743111691,0.37558882383029313,0.6431727899052737,0.474239519926935,0.36765828620598495,95.38316102213754
1757906968,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,120,4,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.3504822819005253,0.5717167222840196,0.434562558286782,0.3906729257990061,0.6628904878967077,0.49161419344362733,0.3819420746207654,94.2721825600239
1757906968,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,120,5,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.3597554160707672,0.581286614757138,0.4444456227786434,0.40230640427521097,0.6760791759852846,0.5044410547627682,0.39247042895026146,93.22280574958121
1757906968,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,120,6,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.36894446210074777,0.589134223210976,0.4537368593025547,0.4140047380745736,0.6875786970244905,0.5168211988546753,0.4033784201032211,92.20449386676802
1757906968,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,120,7,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.378425499231952,0.5986967000370793,0.46373339066674424,0.42580578141143427,0.7006457955905095,0.5296970307939886,0.41440935221658604,91.20552778551172
1757906968,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,120,8,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.38709902537210794,0.6073711531331116,0.47284028045196014,0.43722545679998975,0.7129394875495153,0.5420358044049138,0.4250221964549792,90.22794908073189
1757906968,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,120,9,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.39655424016102714,0.6164330737856888,0.4826302233137686,0.4485047324308392,0.723820055251853,0.5538340924810422,0.43552287661881306,89.26729741826625
1757906968,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,120,10,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.4054358016844132,0.6251742677048585,0.49187958761200484,0.45909573170277107,0.7350831490990274,0.5651976245726599,0.4451978112647848,88.31877306878908
1757906968,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,120,11,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.41249390857566826,0.6295717463848736,0.4984225450033214,0.46856517551337507,0.7427126870414127,0.5746151373599522,0.45362961727149353,87.38111503500987
1757906968,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,120,12,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.42102786164521655,0.6369243604004465,0.5069470877160981,0.4781943515075812,0.7508775810230635,0.584287063261071,0.46240583354852954,86.45296357673861
1757906968,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,130,1,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.31403464166534284,0.5256117908787543,0.393166223401274,0.34622578988893987,0.6041815327382647,0.4401970002280439,0.3398211270362745,97.6785049883522
1757906968,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,130,2,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.33425168176280606,0.5510066740823139,0.4160930064721151,0.3709349861975204,0.6371362033399949,0.4688877311449594,0.36320139432200516,96.26459000603242
1757906968,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,130,3,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.3483849780179043,0.5681813125695218,0.4319291118664381,0.3879842636158329,0.6585453454397744,0.4882904912689507,0.37922129960521916,94.98400938509329
1757906968,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,130,4,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.3608828592616142,0.580934371523916,0.44520156981632664,0.40366297932984146,0.6761029559172961,0.5055127636143825,0.3937580611747337,93.77891286128705
1757906968,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,130,5,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.37102561046665716,0.5910567296996673,0.45588027660903035,0.41666343455232135,0.6906985473165251,0.5197737164150158,0.40579030440263925,92.6418464913859
1757906968,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,130,6,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.3818332538799733,0.6020726733407498,0.46730354851459827,0.4302295621960408,0.705302855017084,0.5344490941123349,0.41842420618190834,91.53444505728947
1757906968,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,130,7,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.3919051591715675,0.6120411568409352,0.4778384676080978,0.44274731672714923,0.7182846143280969,0.5478205627161599,0.4299950183004396,90.4500594004521
1757906968,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,130,8,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.40156642300969503,0.6202428624397488,0.48750526889202184,0.45429557557851963,0.7286764105264262,0.5596657747107399,0.4406113503370847,89.39094423441686
1757906968,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,130,9,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.41171950315165196,0.6297626992955149,0.49791649354845957,0.46631344053514723,0.740322532813841,0.5722062861476426,0.45168748992216423,88.34871353641653
1757906968,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,130,10,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.42129469251549584,0.6369595847237689,0.5071516281612312,0.47799236779507165,0.7499152392578684,0.5838448363384032,0.4622320628183019,87.31896484167353
1757906968,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,130,11,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.4283394247576697,0.6405527305471705,0.5133801089304086,0.4867967614620119,0.7559016775058104,0.5922120348651994,0.47007301695086334,86.30211575932891
1757906968,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,130,12,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.4359742306266245,0.6448463901689728,0.5202276877696685,0.49571145785949255,0.7626539767745921,0.6008688752244087,0.4779839802191149,85.29613627174224
1757906968,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,140,1,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.32194554796334623,0.5364571746384873,0.4023985304062799,0.3557442933253529,0.61753380701346,0.4514313544029933,0.3487675515688224,97.49683577892804
1757906968,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,140,2,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.34351726786376485,0.5617148683722658,0.42631883479618027,0.38174833373421957,0.6505125217441223,0.48114208249866913,0.373366327678607,95.9674246344186
1757906968,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,140,3,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.3589773028232433,0.5800426399703377,0.4434882172621897,0.40056658478734947,0.6734559715029884,0.5023431852858742,0.39088141051653424,94.58428860532199
1757906968,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,140,4,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.3709644313787815,0.5922951427512059,0.45620190955601236,0.415634757654453,0.6901746326877228,0.5188246113799507,0.4048537626395263,93.29496881787085
1757906968,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,140,5,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.382796625880609,0.6033185020393037,0.46840024664694924,0.4308662335650204,0.7070770782014519,0.5354495811828143,0.418918697888445,92.06706345818634
1757906968,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,140,6,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.39408880237300875,0.6131386725991853,0.47979446307476376,0.4447936159750212,0.7193065758770333,0.5496828750135689,0.43177132633300935,90.87361463086961
1757906968,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,140,7,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.4053534350336373,0.6232851316277354,0.49123331526359393,0.45815676615517265,0.7317410444670335,0.563497310081161,0.44413505068255116,89.70732887799524
1757906968,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,140,8,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.41550969331002946,0.6312754912866164,0.5011555133423754,0.4708159492125972,0.742615003866031,0.5762750392616216,0.4556569040625606,88.56801337316571
1757906968,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,140,9,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.4251815509296066,0.6381839610148858,0.5103495284039742,0.48222025895803444,0.7520159430598692,0.5876303405650527,0.4658232238890511,87.4447081629235
1757906968,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,140,10,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.43400550876635663,0.643964987552309,0.5185380312580469,0.4931653836823874,0.7604120382202653,0.5983019238251968,0.4755861892503277,86.33680376547798
1757906968,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,140,11,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.4432385189893555,0.6482917527411434,0.5265046351301221,0.5048033135808118,0.7676639126626454,0.609083323783704,0.48578878389349034,85.24169890810305
1757906968,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,140,12,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.4526087186821361,0.6538701732083293,0.5349353535338992,0.5160660489674734,0.7757739338501634,0.619814514428837,0.4958481219291427,84.15895621444858
1757906968,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,150,1,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.33015811218814634,0.5461661104931407,0.4115398507920513,0.36561823253953574,0.6306675438735598,0.46288636424547547,0.35801812451010623,97.31480157618637
1757906968,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,150,2,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.35294957360029766,0.5734445680385616,0.436956592211991,0.39320604491717426,0.6656057420820589,0.4943658581439789,0.38404615883357074,95.66991432790512
1757906968,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,150,3,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.36840576831400057,0.5883945124212094,0.4531100889480539,0.4122686950182322,0.6866310089855898,0.5151998247449843,0.4017611950474145,94.18549279515081
1757906968,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,150,4,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.3816229673181853,0.6021486837226558,0.46716891032590846,0.4289714903064004,0.7052571600561238,0.5334642397448115,0.4171483445004313,92.80955826803573
1757906968,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,150,5,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.3948075904444106,0.6142102335928821,0.480655255380039,0.4449788679858676,0.7206853790661807,0.5502266406655649,0.4320353131229626,91.49059310633984
1757906968,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,150,6,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.4068303405900758,0.6247348906192075,0.4927678796760696,0.46014743005126935,0.734420360099794,0.565797338978185,0.4458173559846873,90.21197253580843
1757906968,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,150,7,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.4178571428571456,0.6340526510938095,0.5037379216581781,0.4730743675963833,0.7456524911648034,0.578881273148626,0.45764678805274145,88.96318451951218
1757906968,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,150,8,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.42744756078182405,0.6396257746702708,0.5124417704954587,0.4850535537946989,0.7543046621242989,0.590431643338629,0.4684508202529016,87.74155810189097
1757906968,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,150,9,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.4374140579479871,0.6454534138460749,0.52144958032914,0.4977341029346403,0.763668115359146,0.6026684523178821,0.4795310036277795,86.53726635871776
1757906968,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,150,10,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.44764672387308885,0.6504552677578286,0.5303226279622997,0.5097062103185046,0.7708761863775779,0.6136588751004876,0.49017091721128553,85.35048074611545
1757906968,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,150,11,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.45862903225806684,0.6552627257799701,0.5395901440740131,0.5226904277223257,0.7780758824849656,0.625312647627103,0.5017217703804085,84.1778600219923
1757906968,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,150,12,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.46828420467185905,0.6603996504052154,0.5479917532700124,0.5346259710055619,0.7860121356562764,0.6363931132164863,0.5119861053322469,83.01752280582093
1757906968,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,160,1,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.3373440065681454,0.5544067482387842,0.4194575459877086,0.3743770410880747,0.6419769243542416,0.4729482585670359,0.366157622761987,97.13251131407426
1757906968,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,160,2,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.36143611949785565,0.581232851316278,0.44571010732313654,0.40359366081597053,0.6768813804984746,0.5056757839270897,0.3935677906019926,95.3712961828607
1757906968,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,160,3,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.3781983950421115,0.5969818316648137,0.46304787998443886,0.42454921183930167,0.6990959508301522,0.5282817781700185,0.4128238032962942,93.78423215293388
1757906968,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,160,4,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.39263361406854314,0.6109492028179467,0.4780456322850916,0.44229009969101357,0.7176465235676226,0.5472849866978196,0.4292148079929445,92.31877683513251
1757906968,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,160,5,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.4049702049896729,0.6215535780496864,0.49041372761477725,0.457171124684073,0.7306279929344547,0.5624217319054738,0.442828336057056,90.90860403767317
1757906968,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,160,6,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.4181462206684697,0.6322400550876653,0.5033744122045973,0.4734052664837873,0.7450379030507052,0.5789434796114046,0.4576069980723395,89.54495333201757
1757906968,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,160,7,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.4295251337464936,0.6396911912707259,0.513952949442336,0.48754098469559254,0.7553855557482531,0.5926036700122279,0.47042015466650405,88.21374084500682
1757906968,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,160,8,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.4413993061073175,0.6475822342285105,0.524971885424029,0.5017790337454512,0.7659669383315111,0.6063456806501074,0.483116211113536,86.90972170489468
1757906968,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,160,9,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.4519760050850175,0.652502516023097,0.5340356959300162,0.5149339646485942,0.7739384719924511,0.6184121738590301,0.4946056483050299,85.62482901192116
1757906968,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,160,10,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.4633757084591366,0.6573290428518489,0.5435692279310671,0.5282745565916864,0.7810969824117677,0.6302774217948008,0.5063799343300276,84.35940956970131
1757906968,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,160,11,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.4735648074580229,0.6622016526299098,0.5522180948021627,0.5404887852537199,0.788212886934028,0.6412579008387274,0.5170244064371691,83.1080257316993
1757906968,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,160,12,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.4826284496000857,0.6649965570210319,0.5593225185163673,0.551746823192925,0.7935399996530098,0.6509142335970587,0.526763693360344,81.87041177672398
1757906968,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,170,1,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.34545884315906666,0.5632295142751211,0.42824938319377875,0.3840656989410743,0.6537669122677008,0.48387271892108363,0.3752339996442807,96.94818670224129
1757906968,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,170,2,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.37053617776365416,0.5902373007044873,0.45526708636658925,0.4140876027914285,0.6886182367594755,0.5171792187632326,0.403203072431193,95.07038452689604
1757906968,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,170,3,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.3884782032946672,0.6061735261401567,0.47350282110505787,0.43649269701696597,0.710995841109778,0.540910831328967,0.42363601876300666,93.37697811735083
1757906968,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,170,4,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.40318276921447294,0.6191138301816851,0.4883436494210266,0.454434050314036,0.7275464116247772,0.5594370981168044,0.4402645165395416,91.8187477152666
