timestamp,dataset,k,alpha,guard_cells,ref_cells,detection_area,recall,precision,f_score,recall_ext,precision_ext,f_score_ext,iou_score_ext
1757540010,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_1,4,2.526315789473684,"(0, 0)","(4, 2)","[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7118840487343776,0.6120423126628621,0.6581984753054803,0.7825302265361221,0.79071932328373,0.7866034569195226,0.6723532598937335
1757536605,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.526315789473684,"(0, 0)","(4, 2)","[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7029425552200912,0.6066598832353919,0.6512618374743436,0.7781019210911363,0.7895198468188389,0.7837692971685644,0.6674383232898319
1757536605,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.1842105263157894,"(0, 0)","(8, 4)","[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7141433603474707,0.5829906837693283,0.641936621179493,0.7793337932932306,0.7789687246863661,0.7791512112268928,0.6606350345235535
1757536605,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,1,1.8421052631578947,"(2, 1)","(4, 2)","[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7552873563218477,0.551885126924552,0.6377610616223703,0.8072028805612679,0.7521077041928916,0.77868194746992,0.6557850372741546
1757536605,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,1.8421052631578947,"(0, 0)","(8, 4)","[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7633382329572442,0.5348447590897144,0.6289828978907206,0.8212581856583498,0.7383102791257083,0.7775783751613021,0.6503710182400353
1757536605,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,1,2.1842105263157894,"(2, 1)","(4, 2)","[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7133129403040477,0.5938067215810892,0.6480967697968132,0.7687700002403024,0.7810435430299264,0.7748581672883444,0.6568221553829081
1757536605,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,3,1.8421052631578947,"(0, 0)","(8, 4)","[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7109607235552667,0.5822704418310675,0.6402125505602547,0.7755100445257487,0.7723878076059026,0.773945772161876,0.6522548723975972
1757536605,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,2,2.1842105263157894,"(2, 1)","(4, 2)","[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7572111870332211,0.5227926881969266,0.6185363600372292,0.8053661192938556,0.7334126654851197,0.7677071119602408,0.6423878597672961
1757536605,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.8684210526315788,"(0, 0)","(4, 2)","[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.6509821759627122,0.6388530225182097,0.6448605651090212,0.7297188359192464,0.8089062578762534,0.7672747980117544,0.6518310951432562
1757536605,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.526315789473684,"(0, 0)","(8, 4)","[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.6642639970337417,0.6188798440466956,0.6407693082017597,0.7365990902615926,0.7994611273725167,0.7667438145040955,0.6483446544854671
1757536605,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,1,2.526315789473684,"(2, 1)","(4, 2)","[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.6754685099846419,0.6288494912577259,0.6513258656297526,0.7347852331501817,0.8001280530085195,0.7660657829353746,0.6492635155084496
1757536605,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,2,2.526315789473684,"(2, 1)","(4, 2)","[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7209048413581313,0.5493986698218158,0.6235740581784301,0.772878436973868,0.7515837196796108,0.7620823438290316,0.6387894248151619
1757536605,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,3,2.1842105263157894,"(0, 0)","(4, 2)","[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.6874935113088657,0.5921182413037402,0.6362514955204872,0.7570300076183574,0.7624099712315249,0.7597104598604004,0.631505685346642
1758068317,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,1,1.8421052631578947,"(2, 1)","(8, 4)","[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7122072143651738,0.559014638523285,0.6263804456405216,0.7611085294037582,0.7569165743272389,0.7590067589219381,0.6337642017161209
1757536605,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,3,2.526315789473684,"(2, 1)","(4, 2)","[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7453585995021023,0.515886100692053,0.6097470830307568,0.7938464432058977,0.7267457863349706,0.7588156017040937,0.6319190694741733
1757536605,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,2,1.8421052631578947,"(0, 0)","(8, 4)","[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.6495977011494244,0.6303886988675612,0.6398490584122849,0.7199608135809602,0.7982733505594707,0.7570973446888511,0.6375797420188184
1757536605,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,3,2.8684210526315788,"(2, 1)","(4, 2)","[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7137430478309302,0.5433051679481302,0.6169696253829332,0.7650426806716186,0.7466434547134255,0.7557310911973496,0.6311006575650688
1758068317,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,2,1.8421052631578947,"(2, 1)","(8, 4)","[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7519185338206561,0.5000296634667889,0.6006343860428713,0.7971010048739688,0.7166601651604354,0.7547432783149379,0.6235676987904769
1757536605,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,2,2.8684210526315788,"(2, 1)","(4, 2)","[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.6880275703162293,0.5726509887035457,0.6250596751291435,0.7431629298231167,0.7654300678037187,0.7541321600828023,0.6317039980825928
1757536605,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,3,2.1842105263157894,"(0, 0)","(8, 4)","[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.6506147041686515,0.6186780646124375,0.6342446009501429,0.7181641388139347,0.793215024807227,0.7538261676850989,0.6342977317184422
1757536605,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,3,2.526315789473684,"(0, 0)","(4, 2)","[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.6325267492981628,0.6548844395006854,0.6435114531701999,0.7050250523661094,0.80895792206085,0.7534240572443436,0.6371148183172083
1757536605,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,3,2.1842105263157894,"(2, 1)","(4, 2)","[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7786855765665666,0.47713264633298197,0.5917039585429376,0.8243198587584757,0.6937224278129069,0.7534034789463883,0.620408157749459
1757536605,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,1,2.8684210526315788,"(2, 1)","(4, 2)","[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.6368784098734054,0.6552524008558525,0.6459347620657793,0.7003916706078087,0.8128372537869156,0.752436632914103,0.6351775481843339
1757536605,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,2,1.8421052631578947,"(2, 1)","(4, 2)","[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7930406801207801,0.4703444496276055,0.590480718014456,0.8378809061193743,0.6816002075187559,0.7517037106977291,0.6128134080524928
1757536605,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.8684210526315788,"(2, 1)","(4, 2)","[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7314341331638419,0.5155696883832137,0.6048181385943047,0.7795398551857076,0.7245582593372898,0.7510441391402232,0.6236311337920606
1757536605,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.526315789473684,"(2, 1)","(4, 2)","[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7621853646909377,0.48558835402750683,0.5932298912628269,0.8083170727686178,0.7009426022277065,0.7508103185210266,0.6195249088193387
1758068317,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,1,1.5,"(2, 1)","(8, 4)","[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7569528311881013,0.4957727657806645,0.5991361501609126,0.8027793337736286,0.7026906436293151,0.7494078679241306,0.611619391658331
1757536605,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,3,3.2105263157894735,"(2, 1)","(4, 2)","[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.6846800678002054,0.5629975586149101,0.61790513086596,0.7388479002132062,0.7584468310683499,0.7485190899402694,0.6246440717530877
1758068317,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,1,2.1842105263157894,"(2, 1)","(8, 4)","[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.6708162508607476,0.593676452703149,0.6298934077748805,0.7222231262281923,0.7766153729882481,0.7484323082273445,0.6250020342087297
1757536605,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,3.2105263157894735,"(2, 1)","(4, 2)","[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7027750410509093,0.539492484840854,0.6104028999011405,0.7539354580116261,0.741710079830076,0.7477727989168108,0.621939396419979
1758068317,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,2,2.1842105263157894,"(2, 1)","(8, 4)","[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7120142751205105,0.5270444356130245,0.6057229661515101,0.7593645943677735,0.7349308284180749,0.7469479437136757,0.618179202675714
1758068317,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,3,2.1842105263157894,"(2, 1)","(8, 4)","[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7383149266380734,0.49751964577624813,0.5944584914506663,0.7846287454607992,0.7126565917503772,0.7469128694419825,0.6157284488610762
1757536605,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.8684210526315788,"(0, 0)","(8, 4)","[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.615289607500398,0.6458813303863365,0.6302144383061616,0.6905032745732822,0.8110582044303236,0.7459412753057363,0.6260672279739992
1757536605,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,2,3.2105263157894735,"(2, 1)","(4, 2)","[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.6581965411303581,0.5962842746797151,0.6257126279649214,0.7152509805422602,0.7779923728395537,0.7453035736487742,0.6233007829379709
1757536605,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.1842105263157894,"(0, 0)","(4, 2)","[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7540232533502931,0.5004662075294477,0.6016202873804946,0.8208159807876007,0.6811752592924457,0.7445043884437803,0.5995844237199873
1758068317,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,3,1.8421052631578947,"(2, 1)","(8, 4)","[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7757394459452414,0.4620168646048449,0.5791199780044541,0.8192728156436981,0.681309995601989,0.7439492849314017,0.6072897779370261
1758068317,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,3,2.526315789473684,"(2, 1)","(8, 4)","[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7040063032999694,0.5284302321628549,0.6037117540314578,0.7523808870944203,0.735325981829017,0.7437556716985018,0.6150708536120704
1757536605,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,3.5526315789473686,"(2, 1)","(4, 2)","[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.6775556173526177,0.5594371199387392,0.6128568886116239,0.730759567612469,0.7552353018773568,0.7427958605551149,0.618213121410753
1758068317,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.526315789473684,"(2, 1)","(8, 4)","[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7193864876317678,0.5057413003625292,0.5939355197290469,0.7656028510900525,0.7179559418132478,0.7410142623717684,0.6101071883515462
1757536605,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,3,3.5526315789473686,"(2, 1)","(4, 2)","[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.6563150855447873,0.5825253008422215,0.6172225958554073,0.7133032551839559,0.7696468441999847,0.7404046782638893,0.6174690291575229
1758068317,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.1842105263157894,"(2, 1)","(8, 4)","[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7532207744054347,0.47110845199869117,0.5796621733637528,0.7970995948606961,0.6891331625232273,0.7391947973522747,0.6045226872001823
1758068317,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,2,2.526315789473684,"(2, 1)","(8, 4)","[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.6785584511891556,0.5521653098168663,0.6088717001434756,0.727690182762981,0.7497995775805107,0.7385794508997784,0.6110909099270005
1758068317,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.8684210526315788,"(2, 1)","(8, 4)","[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.6897550188039675,0.5355442123359518,0.6029454615616767,0.7377000269418753,0.7394491193589863,0.7385735326002055,0.6097604351271927
1757536605,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.1842105263157894,"(2, 1)","(4, 2)","[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7938476614227553,0.4444344403637192,0.5698430717527923,0.8371319283432996,0.6602717273952221,0.7382572342138808,0.5985719562680937
1758068317,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,1,2.526315789473684,"(2, 1)","(8, 4)","[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.6346316012500672,0.626975218577002,0.6307801725584734,0.6887395162371398,0.7933409983798021,0.7373489987346245,0.6145526438013503
1758068317,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,3,2.8684210526315788,"(2, 1)","(8, 4)","[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.6744369405159195,0.5507284180101194,0.6063370690028171,0.7246042720210198,0.7498631144413282,0.7370173358309973,0.6090843143327587
1757536605,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,2,2.1842105263157894,"(0, 0)","(4, 2)","[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.6102159807193184,0.649342836436834,0.629171686492803,0.6831640965344735,0.7969721020996648,0.7356927327607572,0.6148160452133444
1757536605,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,2,3.5526315789473686,"(2, 1)","(4, 2)","[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.6258643201440764,0.6166556916695978,0.6212258771756729,0.6864489415498927,0.7885535577583305,0.733967232818443,0.6123727160637696
